Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,JINDALSTEL,TopGainer10data.csv,3000000-800000050-7575-100,5433,12,9,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,NUVOCO,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,DSSL,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MUKTAARTS,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,FCSSOFT,TopGainer10data.csv,3000000-800000025-5050-75,5433,79,76,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,WELENT,TopGainer10data.csv,0-300000025-5075-100,5433,224,195,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,GULPOLY,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,COMPINFO,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,RAMASTEEL,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,VBL,TopGainer10data.csv,8000000-1200000025-5075-100,5433,9,7,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,AJRINFRA,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MUTHOOTFIN,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,RKFORGE,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SOLARINDS,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,GLOBUSSPR,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,POLYCAB,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,KMSUGAR,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,VIVIMEDLAB,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SAKUMA,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,BLKASHYAP,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ORIENTALTL,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,HGS,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,AMDIND,TopGainer10data.csv,0-300000025-500-25,5433,12,12,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PGIL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ASTRAL,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,KAUSHALYA,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,NETWORK18,TopGainer10data.csv,3000000-80000000-2575-100,5433,3,3,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,CRAFTSMAN,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,VASCONEQ,TopGainer10data.csv,3000000-800000050-7575-100,5433,12,9,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,RAMKY,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,LOTUSEYE,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ARSSINFRA,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PRINCEPIPE,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,NAZARA,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PCJEWELLER,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,TARSONS,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MEDPLUS,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,RTNPOWER,TopGainer10data.csv,14000000-800000000-2550-75,5433,19,15,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SHARDACROP,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,LODHA,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,OMKARCHEM,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,FELDVR,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
