JUBLINGREA,Jubilant Ingrevia Ltd,2783
PGINVIT,Powergrid Infrastructure Investment Trust,3494
IPL,India Pesticides Ltd,694
KOTAKIT,Kotak IT ETF,2627
PARAS,Paras Defence and Space Technologies Ltd,5911
SDL26BEES,Nippon India ETF Nifty SDL Apr 2026 Top 20 Eq.Wgt.,3022
AXISTECETF,Axis Nifty IT ETF,3010
IWEL,Inox Wind Energy Ltd,3776
GILT5YBEES,Nippon India ETF Nifty 5 Yr Benchmark GSec,3172
TATVA,Tatva Chintan Pharma Chem Ltd,5162
GLS,Glenmark Life Sciences Ltd,5265
AXISBPSETF,Axis AAA Bond Plus SDL ETF,2026 Matur. Reg. Growth,3530
AXISHCETF,Axis Nifty Healthcare ETF,3608
ICICIPHARM,ICICI Prudential Healthcare ETF,3626
AILIMITED,Abhishek Integrations Ltd,4626
MAFANG,Mirae Asset NYSE FANG+ ETF,3507
SUPRIYA,Supriya Lifescience Ltd,7390
BEWLTD,BEW Engineering Ltd,5662
MOL,Meghmani Organics Ltd,15141
VIJAYA,Vijaya Diagnostic Centre Ltd,5585
PHARMABEES,Nippon India NIFTY Pharma ETF Growth Plan,4973
SBIETFCON,SBI ETF Consumption,5168
HPAL,HP Adhesives Ltd,7376
ICICIFMCG,ICICI Prudential FMCG ETF,5306
MAFSETF,Mirae Asset Nifty Financial Services ETF , RG,5220
FINOPB,Fino Payments Bank Ltd,6579
NYKAA,FSN E,Commerce Ventures Ltd,6545
GOCOLORS,Go Fashion (India) Ltd,6964
MASPTOP50,Mirae Asset S&amp;P 500 Top 50 ETF,5782
RATEGAIN,Rategain Travel Technologies Ltd,7177
AXISCETF,Axis Nifty India Consumption ETF,5732
MAPMYINDIA,C.E. Info Systems Ltd,7227
DKEGL,D.K. Enterprises Global Ltd,6249
JAINAM,Jainam Ferro Alloys (I) Ltd,6012
BMETRICS,Bombay Metrics Supply Chain Ltd,6052
DYNAMIC,Dynamic Services &amp; Security Ltd,2144
KOTYARK,Kotyark Industries Ltd,6441
FOCE,Foce India Ltd,7385
SHREMINVIT,Shrem InvIT,5718
VIRESCENT,Virescent Renewable Energy Trust,5920
UMAEXPORTS,Uma Exports Ltd,8842
COOLCAPS,Cool Caps Industries Ltd,8560
HEALTHY,Aditya Birla Sun Life NIFTY Healthcare ETF,6297
JSLL,Jeena Sikho Lifecare Ltd,9038
ICICICONSU,ICICI Prudential Nifty India Consumption ETF,6446
DSPNEWETF,DSP Nifty 50 Equal Weight ETF,6606
TECH,Aditya Birla Sun Life Nifty IT ETF,7229
NIDAN,Nidan Laboratories &amp; Healthcare Ltd,6592
AIRTELPP,Bharti Airtel Ltd Partly Paidup,6435
VERANDA,Veranda Learning Solutions Ltd,8890
DSPN50ETF,DSP Nifty 50 ETF,7451
KOTAKALPHA,Kotak Nifty Alpha 50 ETF,7412
BBETF0432,Bharat Bond ETF , April 2032,7196
RICHA,Richa Info Systems Ltd,14245
DSPQ50ETF,DSP Nifty Midcap 150 Quality 50 ETF,7456
NRL,Nupur Recyclers Ltd,7260
PATINTPP,Patel Integrated Logistics Ltd Partly Paidup,7012
MAHKTECH,Mirae Asset Hang Seng TECH ETF,7074
MONQ50,Motilal Oswal Nasdaq Q 50 ETF,7422
TIMESCAN,Timescan Logistics (India) Ltd,7800
CAMPUS,Campus Activewear Ltd,9362
VENUSPIPES,Venus Pipes &amp; Tubes Ltd,9592
MADHAVBAUG,Vaidya Sane Ayurved Laboratories Ltd,8259
AETHER,Aether Industries Ltd,9810
MSUMI,Motherson Sumi Wiring India Ltd,8596
ICICISILVE,ICICI Prudential Silver ETF,7942
ICICIAUTO,ICICI Prudential Nifty Auto ETF,7844
AUTOBEES,Nippon India Nifty Auto ETF,7880
KOTAKMID50,Kotak Nifty Midcap 50 ETF,8077
MAMFGETF,Mirae Asset Nifty India Manufacturing ETF,7979
SILVER,Aditya Birla Sun Life Silver ETF,9422
SILVERBEES,Nippon India Silver ETF,8080
GSTL,Globesecure Technologies Ltd,9764
MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 ETF,8182
KNAGRI,KN Agri Resources Ltd,8602
SONUINFRA,Sonu Infratech Ltd,9458
KRISHIVAL,Empyrean Cashews Ltd,8671
KRISHNADEF,Krishna Defence &amp; Allied Industries Ltd,8782
SWARAJ,Swaraj Suiting Ltd,3384
MAM150ETF,Mirae Asset Nifty Midcap 150 ETF,8413
MOLOWVOL,Motilal Oswal S&amp;P BSE Low Volatility ETF,8654
TNIDETF,Tata Nifty India Digital ETF,8882
RILINFRA,Rachana Infrastructure Ltd,9854
SKP,SKP Bearing Industries Ltd,10325
KOTAKLOVOL,Kotak Nifty 100 Low Vol 30 ETF,8632
MWL,Mangalam Worldwide Ltd,10311
FIDEL,Fidel Softech Ltd,9858
USASEEDS,Upsurge Seeds of Agriculture Ltd,10617
AURUMPP,Aurum PropTech Ltd Partly Paidup,890168
DYNPROPP,Dynemic Products Ltd Partly Paidup,9959
MOHEALTH,Motilal Oswal S&amp;P BSE Healthcare ETF,10508
ICICIMOM30,ICICI Prudential Nifty 200 Momentum 30 ETF,10585
KOTAKMNC,Kotak Nifty MNC ETF,10676
KOTAKCONS,Kotak Nifty India Consumption ETF,10512
HDFCNEXT50,HDFC Nifty Next 50 ETF,10619
HDFCNIF100,HDFC Nifty 100 ETF,10633
